addref,city,year,engine,mileage,body,make,fuel,transmission,price
7010755,Lahore,2020,1360.0,59000.0,Mpv,Honda,Petrol,Automatic,2497370.0
7010756,Lahore,2015,1060.0,166000.0,Mpv,Honda,Diesel,Manual,3299559.0
7010682,Lahore,2014,2360.0,82000.0,Mpv,Honda,Unknown,Manual,2833810.0
7010692,Lahore,1991,2360.0,224000.0,Mpv,Honda,Unknown,Manual,4306595.0
7010697,Lahore,2000,2660.0,163000.0,Mpv,Honda,Unknown,Manual,1436269.0
7010713,Lahore,2011,2760.0,89500.0,Mpv,Honda,Petrol,Manual,3134744.0
7010663,Lahore,2021,2060.0,12000.0,Mpv,Honda,Petrol,Manual,2819887.0
7010669,Lahore,2005,1860.0,145500.0,Mpv,Honda,Diesel,Manual,4825586.0
7010720,Lahore,2017,2860.0,43500.0,Mpv,Honda,Unknown,Manual,3490643.0
7010683,Lahore,1994,2460.0,54000.0,Unknown,Honda,Petrol,Automatic,2742814.0
7010688,Lahore,2020,2360.0,247500.0,Unknown,Honda,Diesel,Manual,4677164.0
7010754,Lahore,2007,1860.0,125000.0,Mpv,Honda,Petrol,Automatic,3134744.0
7010690,Lahore,2007,3360.0,106000.0,Mpv,Honda,Hybrid,Automatic,2937492.0
7010706,Lahore,1992,2160.0,148000.0,Mpv,Honda,Petrol,Manual,1792556.0
7010672,Lahore,1996,1160.0,125500.0,Mpv,Honda,Petrol,Manual,2650556.0
7010689,Lahore,2009,1360.0,125500.0,Mpv,Honda,Petrol,Automatic,4371262.0
7010695,Lahore,2017,1260.0,76000.0,Unknown,Honda,Diesel,Manual,2324385.0
7010716,Lahore,2018,1460.0,228000.0,Unknown,Honda,Petrol,Manual,3134744.0
7010696,Lahore,2007,2060.0,166500.0,Mpv,Honda,Petrol,Automatic,3134744.0
7010728,Lahore,2011,2560.0,207500.0,Mpv,Honda,Diesel,Automatic,2750163.0
7010680,Lahore,2022,2060.0,244500.0,Mpv,Honda,Petrol,Manual,2527500.0
7010758,Lahore,2022,1260.0,88000.0,Mpv,Honda,Petrol,Manual,3213361.0
7010759,Lahore,2014,960.0,212000.0,Mpv,Honda,Petrol,Automatic,2375288.0
7010761,Lahore,2022,2460.0,82500.0,Mpv,Honda,Petrol,Manual,1804216.0
7010762,Lahore,2006,2560.0,116000.0,Mpv,Honda,Diesel,Manual,2648701.0
7010763,Lahore,1996,2860.0,88000.0,Mpv,Honda,Petrol,Manual,2414722.0
7010764,Lahore,2003,2260.0,211000.0,Mpv,Honda,Diesel,Manual,3949149.0
7010767,Lahore,2007,2060.0,150500.0,Mpv,Honda,Diesel,Manual,2755352.0
7010768,Lahore,2020,1460.0,187500.0,Mpv,Honda,Petrol,Manual,3272006.0
7010769,Lahore,2003,2760.0,167000.0,Mpv,Honda,Petrol,Manual,3334146.0
7010770,Lahore,2002,2860.0,106500.0,Mpv,Honda,Petrol,Manual,3519244.0
7010771,Lahore,2009,1160.0,38500.0,Mpv,Honda,Diesel,Manual,3463282.0
7010772,Lahore,2021,660.0,113000.0,Mpv,Honda,Petrol,Automatic,3104278.0
7010773,Lahore,1996,2460.0,131000.0,Mpv,Honda,Diesel,Manual,3389999.0
7010774,Lahore,2004,2760.0,117500.0,Mpv,Honda,Diesel,Manual,2793660.0
7010775,Lahore,2007,3360.0,83500.0,Mpv,Honda,Hybrid,Automatic,3223600.0
7010776,Lahore,2011,2760.0,196500.0,Mpv,Honda,Petrol,Automatic,2933409.0
7010778,Lahore,2002,860.0,220000.0,Mpv,Honda,Petrol,Automatic,3812878.0
7010780,Lahore,2003,860.0,192000.0,Mpv,Honda,Diesel,Manual,2598307.0
7010781,Lahore,2017,1860.0,120000.0,Mpv,Honda,Petrol,Automatic,2137313.0
7010782,Lahore,2008,1460.0,245000.0,Mpv,Honda,Petrol,Manual,2958044.0
7010783,Lahore,2014,3260.0,76000.0,Mpv,Honda,Petrol,Manual,2047239.0
7010784,Lahore,1991,1460.0,208500.0,Mpv,Honda,Petrol,Automatic,1971923.0
7010785,Lahore,1993,1260.0,246000.0,Mpv,Honda,Hybrid,Manual,2944624.0
7010786,Lahore,2021,1960.0,87000.0,Mpv,Honda,Petrol,Manual,1577628.0
7010787,Lahore,2019,660.0,114000.0,Mpv,Honda,Petrol,Automatic,3837641.0
7010791,Lahore,2007,1760.0,173500.0,Mpv,Honda,Petrol,Manual,3731209.0
7010792,Lahore,2012,1460.0,228000.0,Mpv,Honda,Petrol,Manual,4053569.0
7010794,Lahore,1996,2760.0,189500.0,Mpv,Honda,Diesel,Manual,4324777.0
7010795,Lahore,2006,3160.0,83500.0,Mpv,Honda,Petrol,Manual,2397178.0
7010796,Lahore,1995,2060.0,161500.0,Mpv,Honda,Petrol,Manual,2713753.0
7010797,Lahore,2019,3460.0,249000.0,Mpv,Honda,Petrol,Manual,3198413.0
7010798,Lahore,1999,2960.0,1000.0,Mpv,Honda,Diesel,Manual,3342128.0
7010799,Lahore,2012,860.0,195000.0,Mpv,Honda,Hybrid,Automatic,4098219.0
7010800,Lahore,1992,1260.0,101000.0,Mpv,Honda,Petrol,Manual,2896407.0
7010801,Lahore,2014,1960.0,72000.0,Mpv,Honda,Diesel,Manual,3830519.0
7010803,Lahore,2010,2660.0,31000.0,Mpv,Honda,Diesel,Automatic,4764018.0
7010805,Lahore,1998,2160.0,231000.0,Mpv,Honda,Petrol,Manual,4244961.0
7010808,Lahore,2010,2060.0,113500.0,Mpv,Honda,Petrol,Manual,2011320.0
7010809,Lahore,2007,2560.0,143000.0,Mpv,Honda,Diesel,Manual,3039914.0
7010810,Lahore,2020,2660.0,52500.0,Mpv,Honda,Diesel,Manual,2729869.0
7010811,Lahore,1995,2260.0,101500.0,Mpv,Honda,Diesel,Manual,3559996.0
7010812,Lahore,2000,1660.0,16000.0,Mpv,Honda,Diesel,Manual,3016682.0
7010813,Lahore,2022,2660.0,5000.0,Mpv,Honda,Petrol,Manual,1494011.0
7010815,Lahore,1997,1460.0,188000.0,Mpv,Honda,Petrol,Manual,3828683.0
7010816,Lahore,2009,1060.0,189000.0,Mpv,Honda,Diesel,Manual,2905279.0
7010817,Lahore,2016,2160.0,27000.0,Mpv,Honda,Diesel,Automatic,2416345.0
7010819,Lahore,2001,1260.0,135000.0,Mpv,Honda,Petrol,Manual,2838993.0
7010820,Lahore,2009,1660.0,33000.0,Mpv,Honda,Petrol,Manual,2378889.0
7010822,Lahore,2004,1960.0,154500.0,Mpv,Honda,Petrol,Manual,4574307.0
7010823,Lahore,1991,3460.0,64500.0,Mpv,Honda,Petrol,Manual,2845606.0
7010825,Lahore,2021,1660.0,205000.0,Mpv,Honda,Diesel,Manual,3175820.0
7010826,Lahore,2021,3460.0,197500.0,Mpv,Honda,Petrol,Automatic,4834226.0
7010829,Lahore,1995,2760.0,176000.0,Mpv,Honda,Diesel,Manual,3727268.0
7010831,Lahore,1998,2360.0,67000.0,Mpv,Honda,Petrol,Manual,3446361.0
7010833,Lahore,2008,2260.0,181500.0,Mpv,Honda,Diesel,Manual,3495323.0
7010834,Lahore,2007,2660.0,220500.0,Mpv,Honda,Petrol,Automatic,1718866.0
7010837,Lahore,1996,960.0,45000.0,Mpv,Honda,Petrol,Manual,1727179.0
7010840,Lahore,2000,2760.0,49000.0,Mpv,Honda,Petrol,Manual,4220913.0
7010842,Lahore,1996,2460.0,65000.0,Mpv,Honda,Petrol,Manual,5142902.0
7010843,Lahore,2007,2960.0,228500.0,Mpv,Honda,Petrol,Automatic,3862687.0
7010844,Lahore,2009,1460.0,87500.0,Mpv,Honda,Diesel,Manual,2939684.0
7010847,Lahore,2009,2460.0,24000.0,Mpv,Honda,Petrol,Automatic,4563772.0
7010849,Lahore,2022,3160.0,59000.0,Mpv,Honda,Diesel,Manual,3661899.0
7010850,Lahore,1992,2060.0,15500.0,Mpv,Honda,Diesel,Automatic,3906072.0
7010836,Lahore,1998,2060.0,500.0,Mpv,Honda,Petrol,Manual,2560405.0
7010790,Lahore,2020,960.0,207000.0,Mpv,Honda,Diesel,Automatic,4256570.0
7010779,Lahore,2008,1360.0,146500.0,Mpv,Honda,Petrol,Manual,2056205.0
7010830,Lahore,2016,660.0,121000.0,Unknown,Honda,Petrol,Manual,2809671.0
7010832,Lahore,1998,2660.0,128000.0,Unknown,Honda,Petrol,Manual,3408808.0
7010835,Lahore,1999,2060.0,208500.0,Mpv,Honda,Petrol,Automatic,3678678.0
7010777,Lahore,2021,3060.0,125500.0,Mpv,Honda,Petrol,Manual,3065577.0
7010845,Lahore,1999,1060.0,125500.0,Mpv,Honda,Petrol,Manual,2845885.0
7010807,Lahore,2017,2560.0,54000.0,Mpv,Honda,Hybrid,Manual,3106319.0
7010788,Lahore,2005,2460.0,60000.0,Mpv,Honda,Petrol,Manual,3134744.0
7010806,Lahore,2002,3260.0,52500.0,Mpv,Honda,Petrol,Manual,3134744.0
7010814,Lahore,2001,660.0,171500.0,Mpv,Honda,Petrol,Manual,3134744.0
7010846,Lahore,2002,2060.0,199000.0,Mpv,Honda,Petrol,Manual,3134744.0
7010804,Lahore,2018,1860.0,123000.0,Mpv,Honda,Petrol,Manual,2639959.0
7010818,Lahore,2007,1560.0,9000.0,Mpv,Honda,Petrol,Manual,2927816.0
7010838,Lahore,1999,860.0,91500.0,Mpv,Honda,Diesel,Manual,3015482.0
7010852,Lahore,2017,1260.0,47000.0,Mpv,Honda,Petrol,Automatic,4272150.0
7010853,Lahore,2020,1960.0,116500.0,Mpv,Honda,Petrol,Manual,2317291.0
7010854,Lahore,1999,3060.0,82000.0,Mpv,Honda,Petrol,Manual,2386790.0
7010855,Lahore,2007,1160.0,43000.0,Mpv,Honda,Petrol,Manual,3070329.0
7010856,Lahore,2013,2860.0,4500.0,Mpv,Honda,Petrol,Manual,2967175.0
7010857,Lahore,2007,2860.0,123500.0,Mpv,Honda,Hybrid,Manual,2865287.0
7010858,Lahore,1994,2160.0,54500.0,Mpv,Honda,Diesel,Manual,1873730.0
7010859,Lahore,2004,2160.0,144000.0,Mpv,Honda,Diesel,Manual,3441763.0
7010860,Lahore,2010,1560.0,248500.0,Mpv,Honda,Diesel,Manual,1695508.0
7010861,Lahore,1993,1760.0,246500.0,Mpv,Honda,Petrol,Manual,2432411.0
7010864,Lahore,1995,3260.0,244500.0,Mpv,Honda,Diesel,Manual,1773253.0
7010866,Lahore,2016,960.0,155000.0,Mpv,Honda,Petrol,Manual,3345859.0
7010868,Lahore,2014,1260.0,106500.0,Mpv,Honda,Diesel,Manual,2825170.0
7010869,Lahore,1997,3460.0,95500.0,Mpv,Honda,Petrol,Manual,2761242.0
7010870,Lahore,2005,2960.0,210500.0,Mpv,Honda,Petrol,Automatic,3685130.0
7010871,Lahore,2022,2860.0,194500.0,Mpv,Honda,Petrol,Manual,2840096.0
7010872,Lahore,1994,2060.0,160000.0,Mpv,Honda,Diesel,Manual,2374984.0
7010875,Lahore,2000,3360.0,47500.0,Mpv,Honda,Petrol,Automatic,2086063.0
7010877,Lahore,1993,1260.0,201500.0,Mpv,Honda,Diesel,Manual,4269110.0
7010878,Lahore,2001,2260.0,144500.0,Mpv,Honda,Petrol,Manual,3376279.0
7010879,Lahore,1991,1560.0,91500.0,Mpv,Honda,Hybrid,Manual,3305948.0
7010880,Lahore,2015,3060.0,98000.0,Mpv,Honda,Diesel,Manual,3267836.0
7010881,Lahore,2003,2860.0,26500.0,Mpv,Honda,Diesel,Automatic,2620116.0
7010882,Lahore,1992,2360.0,172500.0,Mpv,Honda,Diesel,Manual,3334792.0
7010883,Lahore,2007,1960.0,181000.0,Mpv,Honda,Petrol,Manual,3163036.0
7010887,Lahore,2008,2460.0,82000.0,Mpv,Honda,Petrol,Automatic,4406523.0
7010888,Lahore,1995,2460.0,32000.0,Mpv,Honda,Petrol,Manual,4466719.0
7010889,Lahore,2003,3460.0,193500.0,Mpv,Honda,Petrol,Manual,4466389.0
7010890,Lahore,1999,2560.0,27500.0,Mpv,Honda,Diesel,Manual,2408190.0
7010892,Lahore,2018,1060.0,6500.0,Mpv,Honda,Petrol,Automatic,1504756.0
7010893,Lahore,1995,1460.0,221500.0,Mpv,Honda,Diesel,Manual,4793460.0
7010894,Lahore,1992,2760.0,242000.0,Mpv,Honda,Petrol,Manual,2475032.0
7010896,Lahore,1996,1860.0,199500.0,Mpv,Honda,Petrol,Automatic,1907045.0
7010899,Lahore,2019,1260.0,218500.0,Mpv,Honda,Petrol,Automatic,3145843.0
7010900,Lahore,2008,760.0,100500.0,Mpv,Honda,Petrol,Manual,2588126.0
7010901,Lahore,2003,2760.0,83500.0,Mpv,Honda,Petrol,Automatic,1914367.0
7010902,Lahore,2002,3060.0,92000.0,Mpv,Honda,Petrol,Manual,4113344.0
7010903,Lahore,2022,2860.0,64000.0,Mpv,Honda,Petrol,Manual,5756958.0
7010904,Lahore,2008,2660.0,80500.0,Mpv,Honda,Diesel,Manual,3629914.0
7010905,Lahore,1994,760.0,140000.0,Mpv,Honda,Petrol,Manual,2605110.0
7010906,Lahore,1992,2560.0,97500.0,Mpv,Honda,Petrol,Manual,1762691.0
7010907,Lahore,2021,2060.0,205500.0,Mpv,Honda,Diesel,Manual,2288002.0
7010909,Lahore,2012,3060.0,92500.0,Mpv,Honda,Petrol,Manual,2070090.0
7010910,Lahore,1995,2960.0,201500.0,Mpv,Honda,Diesel,Manual,2780188.0
7010911,Lahore,2017,1360.0,245500.0,Mpv,Honda,Petrol,Manual,4298002.0
7010912,Lahore,1997,1460.0,183000.0,Mpv,Honda,Petrol,Manual,4251854.0
7010913,Lahore,2001,3260.0,3000.0,Mpv,Honda,Petrol,Manual,2687687.0
7010914,Lahore,2015,1360.0,226000.0,Mpv,Honda,Petrol,Manual,2740133.0
7010915,Lahore,1999,960.0,202500.0,Mpv,Honda,Diesel,Automatic,2791175.0
7010916,Lahore,2013,1060.0,243500.0,Mpv,Honda,Petrol,Manual,5251414.0
7010917,Lahore,2021,2760.0,233000.0,Mpv,Honda,Petrol,Manual,4326743.0
7010918,Lahore,2020,3460.0,223000.0,Mpv,Honda,Petrol,Manual,3197716.0
7010920,Lahore,2012,1960.0,181500.0,Mpv,Honda,Petrol,Automatic,2562603.0
7010925,Lahore,1998,1760.0,52500.0,Mpv,Honda,Petrol,Manual,4972235.0
7010926,Lahore,2002,1060.0,248000.0,Mpv,Honda,Petrol,Manual,3855369.0
7010927,Lahore,2009,2160.0,207500.0,Mpv,Honda,Diesel,Automatic,2960092.0
7010928,Lahore,1997,2360.0,81000.0,Mpv,Honda,Hybrid,Automatic,4360607.0
7010930,Lahore,2010,2760.0,39500.0,Mpv,Honda,Diesel,Automatic,2161070.0
7010932,Lahore,2020,3160.0,213000.0,Mpv,Honda,Petrol,Manual,3509496.0
7010933,Lahore,1994,1160.0,26000.0,Mpv,Honda,Petrol,Manual,2788623.0
7010934,Lahore,2006,960.0,84500.0,Mpv,Honda,Diesel,Manual,3582906.0
7010936,Lahore,2008,3260.0,223500.0,Mpv,Honda,Diesel,Manual,3348476.0
7010937,Lahore,2018,3460.0,63000.0,Mpv,Honda,Petrol,Automatic,4221663.0
7010938,Lahore,2021,2460.0,141000.0,Mpv,Honda,Diesel,Manual,3294888.0
7010939,Lahore,2001,1460.0,102500.0,Mpv,Honda,Petrol,Manual,3834165.0
7010940,Lahore,2016,3460.0,50000.0,Mpv,Honda,Petrol,Manual,2495508.0
7010941,Lahore,1991,2760.0,170500.0,Mpv,Honda,Petrol,Automatic,2722861.0
7010942,Lahore,2005,1760.0,153000.0,Mpv,Honda,Diesel,Manual,4660361.0
7010945,Lahore,2022,2660.0,165000.0,Mpv,Honda,Petrol,Manual,4411716.0
7010862,Lahore,2013,2060.0,88000.0,Mpv,Honda,Petrol,Automatic,2906764.0
7010884,Lahore,2003,2060.0,34000.0,Mpv,Honda,Petrol,Automatic,2018050.0
7010873,Lahore,2001,2360.0,103500.0,Unknown,Honda,Petrol,Manual,1653569.0
7010885,Lahore,2004,2060.0,176500.0,Mpv,Honda,Petrol,Manual,3134744.0
7010922,Lahore,1993,760.0,158500.0,Mpv,Honda,Diesel,Manual,4113700.0
7010876,Lahore,2018,1260.0,182000.0,Unknown,Honda,Petrol,Manual,3836286.0
7010895,Lahore,1995,2160.0,147500.0,Unknown,Honda,Diesel,Automatic,3501446.0
7010908,Lahore,2007,1760.0,26000.0,Mpv,Honda,Diesel,Manual,3134744.0
7010921,Lahore,1995,2760.0,237500.0,Mpv,Honda,Petrol,Manual,3134744.0
7010935,Lahore,2011,1660.0,159500.0,Mpv,Honda,Petrol,Automatic,3134744.0
7010929,Lahore,2005,2760.0,34500.0,Mpv,Honda,Petrol,Manual,1935812.0
7010931,Lahore,2014,1560.0,205000.0,Mpv,Honda,Diesel,Manual,3392592.0
7010943,Lahore,2009,660.0,208000.0,Mpv,Honda,Petrol,Manual,3344268.0
7010891,Lahore,1996,2560.0,29000.0,Unknown,Honda,Petrol,Manual,2936526.0
7010946,Lahore,1992,3360.0,111000.0,Mpv,Honda,Diesel,Automatic,1968240.0
7010947,Lahore,1999,2960.0,10500.0,Mpv,Honda,Petrol,Manual,1291525.0
7010948,Lahore,2016,860.0,182500.0,Mpv,Honda,Petrol,Automatic,2536136.0
7010951,Lahore,2014,2560.0,204000.0,Mpv,Honda,Hybrid,Manual,2842479.0
7010952,Lahore,2020,2860.0,182500.0,Mpv,Honda,Petrol,Manual,3326220.0
7010953,Lahore,2020,2760.0,177000.0,Mpv,Honda,Diesel,Manual,4788559.0
7010954,Lahore,2010,2160.0,132000.0,Mpv,Honda,Petrol,Manual,3962934.0
7010956,Lahore,1999,3060.0,82500.0,Mpv,Honda,Petrol,Manual,3747354.0
7010957,Lahore,2002,2160.0,140500.0,Mpv,Honda,Petrol,Manual,1528479.0
7010959,Lahore,2015,3460.0,150000.0,Mpv,Honda,Petrol,Manual,3871158.0
7010960,Lahore,2004,2460.0,97000.0,Mpv,Honda,Diesel,Manual,3714203.0
7010961,Lahore,2020,3160.0,135000.0,Mpv,Honda,Petrol,Manual,1853113.0
7010963,Lahore,1991,3260.0,231000.0,Mpv,Honda,Diesel,Manual,3108371.0
7010964,Lahore,2012,660.0,86500.0,Mpv,Honda,Diesel,Manual,2476121.0
7010965,Lahore,2008,2260.0,159000.0,Mpv,Honda,Diesel,Manual,4976507.0
7010966,Lahore,2019,860.0,146500.0,Mpv,Honda,Diesel,Manual,2003406.0
7010967,Lahore,2020,960.0,136500.0,Mpv,Honda,Petrol,Automatic,3510430.0
7010968,Lahore,1999,1760.0,222500.0,Mpv,Honda,Petrol,Automatic,3374914.0
7010969,Lahore,2021,3060.0,192000.0,Mpv,Honda,Petrol,Manual,2602078.0
7010970,Lahore,2004,1160.0,12500.0,Mpv,Honda,Petrol,Automatic,3702164.0
7010971,Lahore,1991,2760.0,91500.0,Mpv,Honda,Petrol,Automatic,1716845.0
7010973,Lahore,2001,2560.0,167000.0,Mpv,Honda,Petrol,Automatic,3158510.0
7010974,Lahore,2012,1560.0,91000.0,Mpv,Honda,Diesel,Automatic,3321566.0
7010975,Lahore,2008,1360.0,86500.0,Mpv,Honda,Petrol,Automatic,3568514.0
7010976,Lahore,2021,3260.0,131500.0,Mpv,Honda,Petrol,Automatic,3283954.0
7010979,Lahore,2014,660.0,17000.0,Mpv,Honda,Petrol,Manual,2485243.0
7010981,Lahore,2021,2460.0,142500.0,Mpv,Honda,Cng,Automatic,1742699.0
7010982,Lahore,2016,2460.0,115500.0,Mpv,Honda,Petrol,Manual,2421588.0
7010983,Lahore,2016,1360.0,208500.0,Mpv,Honda,Petrol,Manual,1600148.0
7010984,Lahore,1991,3060.0,15500.0,Mpv,Honda,Petrol,Manual,4046768.0
7010985,Lahore,1997,1460.0,221500.0,Mpv,Honda,Diesel,Manual,5261103.0
7010986,Lahore,2000,1060.0,33000.0,Mpv,Honda,Petrol,Manual,4582485.0
7010988,Lahore,2008,2460.0,65000.0,Mpv,Honda,Hybrid,Automatic,3084516.0
7010989,Lahore,2016,860.0,10000.0,Mpv,Honda,Petrol,Manual,3217302.0
7010991,Lahore,2002,2360.0,53500.0,Mpv,Honda,Petrol,Manual,2364110.0
7010992,Lahore,1997,1460.0,7500.0,Mpv,Honda,Diesel,Automatic,3687502.0
7010994,Lahore,2000,1860.0,48500.0,Mpv,Honda,Petrol,Automatic,4278220.0
7010996,Lahore,2021,1760.0,48000.0,Mpv,Honda,Diesel,Manual,2984633.0
7010997,Lahore,2012,1460.0,232500.0,Mpv,Honda,Petrol,Manual,2532800.0
7010999,Lahore,2017,1360.0,62000.0,Mpv,Honda,Hybrid,Manual,4125256.0
7011004,Lahore,2013,2960.0,137000.0,Mpv,Honda,Petrol,Manual,4613877.0
7011005,Lahore,2010,2760.0,1500.0,Mpv,Honda,Petrol,Manual,4428947.0
7011006,Lahore,1991,1360.0,162500.0,Mpv,Honda,Petrol,Manual,2929182.0
7011007,Lahore,2004,2660.0,221500.0,Mpv,Honda,Petrol,Automatic,3159488.0
7011012,Lahore,1994,2860.0,149000.0,Mpv,Honda,Diesel,Manual,5485011.0
7011014,Lahore,2017,1560.0,186000.0,Mpv,Honda,Petrol,Manual,2607739.0
7011015,Lahore,2021,2860.0,31500.0,Mpv,Honda,Petrol,Manual,2664994.0
7011016,Lahore,1992,1760.0,105000.0,Mpv,Honda,Petrol,Automatic,1222391.0
7011017,Lahore,1998,2260.0,179000.0,Mpv,Honda,Petrol,Automatic,3884773.0
7011018,Lahore,2018,860.0,236500.0,Mpv,Honda,Petrol,Manual,2272116.0
7011019,Lahore,1996,2960.0,171500.0,Mpv,Honda,Diesel,Manual,2828749.0
7011021,Lahore,2011,1560.0,207500.0,Mpv,Honda,Petrol,Manual,2063343.0
7011022,Lahore,2018,3160.0,124000.0,Mpv,Honda,Petrol,Manual,4364322.0
7011024,Lahore,2001,2260.0,221000.0,Mpv,Honda,Hybrid,Manual,4586104.0
7011025,Lahore,2005,1460.0,200000.0,Mpv,Honda,Diesel,Manual,2671356.0
7011026,Lahore,2020,2560.0,93000.0,Mpv,Honda,Petrol,Manual,3730518.0
7011027,Lahore,1994,860.0,188000.0,Mpv,Honda,Petrol,Manual,4938389.0
7011028,Lahore,2007,3260.0,243000.0,Mpv,Honda,Petrol,Manual,2615878.0
7011030,Lahore,1996,960.0,209500.0,Mpv,Honda,Petrol,Manual,3342813.0
7011032,Lahore,2016,1360.0,12500.0,Mpv,Honda,Hybrid,Manual,3826912.0
7011033,Lahore,2015,1760.0,72000.0,Mpv,Honda,Diesel,Automatic,4986347.0
7011035,Lahore,1999,1860.0,247500.0,Mpv,Honda,Petrol,Manual,3732490.0
7011036,Lahore,1993,3260.0,219000.0,Mpv,Honda,Petrol,Automatic,3396427.0
7011037,Lahore,2002,2460.0,4000.0,Mpv,Honda,Petrol,Manual,4402135.0
7011038,Lahore,1995,3460.0,80500.0,Mpv,Honda,Diesel,Automatic,2073276.0
7010972,Lahore,2019,1660.0,28500.0,Mpv,Honda,Unknown,Manual,2269928.0
7010978,Lahore,2007,2060.0,8500.0,Mpv,Honda,Diesel,Manual,3616948.0
7010987,Lahore,2003,3160.0,156500.0,Mpv,Honda,Diesel,Manual,3541295.0
7010949,Lahore,2009,3060.0,234000.0,Unknown,Honda,Diesel,Automatic,5354573.0
7010955,Lahore,1998,2960.0,189000.0,Unknown,Honda,Petrol,Manual,2609011.0
7010977,Lahore,2016,2960.0,128000.0,Unknown,Honda,Petrol,Automatic,2211272.0
7010980,Lahore,1992,3060.0,128500.0,Unknown,Honda,Petrol,Automatic,3899006.0
7010950,Lahore,2014,2060.0,125500.0,Mpv,Honda,Diesel,Automatic,2839634.0
7011013,Lahore,1998,2260.0,174500.0,Mpv,Honda,Petrol,Manual,3134744.0
7011020,Lahore,2004,1660.0,46000.0,Mpv,Honda,Petrol,Manual,3134744.0
7011010,Lahore,1996,2060.0,215500.0,Mpv,Honda,Petrol,Manual,3134744.0
7011003,Lahore,1994,2260.0,202500.0,Mpv,Honda,Diesel,Manual,2670444.0
7011008,Lahore,2000,1260.0,62500.0,Mpv,Honda,Diesel,Automatic,5363656.0
7010962,Lahore,2007,1560.0,212000.0,Mpv,Honda,Diesel,Manual,2164143.0
7010990,Lahore,2020,860.0,247000.0,Mpv,Honda,Petrol,Manual,2889883.0
7011023,Lahore,1992,1260.0,210500.0,Mpv,Honda,Petrol,Manual,2548743.0
7011029,Lahore,2006,2060.0,164000.0,Mpv,Honda,Petrol,Manual,3649771.0
7011000,Lahore,2014,660.0,226000.0,Mpv,Honda,Unknown,Manual,3093024.0
7011040,Lahore,1999,2360.0,158500.0,Mpv,Honda,Hybrid,Manual,1601814.0
7011041,Lahore,1996,1860.0,249500.0,Mpv,Honda,Petrol,Manual,4278898.0
7011043,Lahore,1991,2160.0,78000.0,Mpv,Honda,Petrol,Automatic,1338878.0
7011044,Lahore,1997,3460.0,98500.0,Mpv,Honda,Hybrid,Manual,4449289.0
7011045,Lahore,1996,2160.0,9000.0,Mpv,Honda,Petrol,Manual,2658758.0
7011046,Lahore,2001,2160.0,86000.0,Mpv,Honda,Petrol,Manual,2562141.0
7011049,Lahore,2004,2460.0,10000.0,Mpv,Honda,Diesel,Manual,3419294.0
7011051,Lahore,2003,660.0,155500.0,Mpv,Honda,Petrol,Automatic,2108373.0
7011052,Lahore,1991,2660.0,5000.0,Mpv,Honda,Hybrid,Manual,2769415.0
7011055,Lahore,2018,960.0,126500.0,Mpv,Honda,Petrol,Manual,5286246.0
7011056,Lahore,2018,3260.0,221500.0,Mpv,Honda,Petrol,Manual,3410704.0
7011058,Lahore,2018,1160.0,245500.0,Mpv,Honda,Petrol,Manual,3398553.0
7011059,Lahore,2009,2660.0,24000.0,Mpv,Honda,Petrol,Automatic,3203481.0
7011061,Lahore,2001,2560.0,176500.0,Mpv,Honda,Petrol,Manual,3667338.0
7011065,Lahore,2002,3460.0,112500.0,Mpv,Honda,Petrol,Automatic,2525819.0
7011067,Lahore,2005,2260.0,183000.0,Mpv,Honda,Diesel,Manual,1469713.0
7011068,Lahore,2018,3260.0,226000.0,Mpv,Honda,Diesel,Manual,3152562.0
7011069,Lahore,2006,2260.0,82000.0,Mpv,Honda,Diesel,Manual,4820602.0
7011070,Lahore,2014,1860.0,500.0,Mpv,Honda,Hybrid,Automatic,3142079.0
7011072,Lahore,1991,3360.0,189000.0,Mpv,Honda,Petrol,Manual,3041906.0
7011073,Lahore,1992,1460.0,98500.0,Mpv,Honda,Petrol,Manual,1131245.0
7011074,Lahore,2010,1960.0,160000.0,Mpv,Honda,Diesel,Automatic,4124419.0
7011075,Lahore,2010,3160.0,62500.0,Mpv,Honda,Petrol,Automatic,4675900.0
7011076,Lahore,2022,2760.0,246500.0,Mpv,Honda,Petrol,Manual,2088193.0
7011077,Lahore,2017,1560.0,60000.0,Mpv,Honda,Petrol,Manual,4133695.0
7011078,Lahore,2006,1660.0,109500.0,Mpv,Honda,Petrol,Manual,4070612.0
7011079,Lahore,2008,1060.0,154000.0,Mpv,Honda,Petrol,Manual,3987135.0
7011080,Lahore,2022,1160.0,42000.0,Mpv,Honda,Diesel,Manual,4480599.0
7011083,Lahore,2020,1560.0,85500.0,Mpv,Honda,Hybrid,Manual,4715314.0
7011084,Lahore,2007,2160.0,45000.0,Mpv,Honda,Petrol,Manual,3027358.0
7011086,Lahore,2021,2760.0,159000.0,Mpv,Honda,Petrol,Manual,1525303.0
7011087,Lahore,1993,2660.0,143000.0,Mpv,Honda,Petrol,Manual,3592106.0
7011090,Lahore,2002,3460.0,129000.0,Mpv,Honda,Diesel,Manual,3964060.0
7011095,Lahore,2010,1360.0,19500.0,Mpv,Honda,Petrol,Manual,3813501.0
7011096,Lahore,2020,1060.0,165500.0,Mpv,Honda,Petrol,Manual,5466570.0
